congress,icpsr_id,state_code,cd,state,party_code,name,first_dimension,second_dimension
25,4864,13,1,NEW YOR,100,JACKSON T.B,-0.279,-0.658
25,9606,13,2,NEW YOR,100,VANDERVEER,-0.177,-0.449
25,2270,13,3,NEW YOR,29,CURTIS E.,0.38,0.126
25,1431,13,3,NEW YOR,100,CAMBRELENG,-0.358,-0.241
25,4491,13,3,NEW YOR,29,HOFFMAN J.O,0.37,-0.117
25,6631,13,3,NEW YOR,100,MOORE E.,-0.338,-0.758
25,5160,13,4,NEW YOR,100,KEMBLE G.,-0.202,-0.371
25,9400,13,5,NEW YOR,100,TITUS O.,-0.293,-0.55
25,5053,13,6,NEW YOR,100,JONES N.,-0.35,-0.367
25,1059,13,7,NEW YOR,100,BRODHEAD JC,-0.387,-0.796
25,7597,13,8,NEW YOR,100,PRATT Z.,-0.158,-0.484
25,6152,13,8,NEW YOR,100,MC CLELLAN,-0.282,-0.784
25,9583,13,9,NEW YOR,100,VAIL H.,-0.266,-0.825
25,3443,13,10,NEW YOR,100,GALLUP A.,-0.31,-0.925
25,2466,13,11,NEW YOR,100,DE GRAFF JI,-0.247,-0.441
25,8127,13,12,NEW YOR,29,RUSSEL D.A.,0.545,-0.236
25,7178,13,13,NEW YOR,100,PALMER J.,-0.173,-0.189
25,8785,13,14,NEW YOR,100,SPENCER J.B,-0.472,-0.639
25,2867,13,15,NEW YOR,100,EDWARDS J.,-0.087,-0.474
25,5774,13,16,NEW YOR,100,LOOMIS A.,-0.293,-0.426
25,3306,13,17,NEW YOR,100,FOSTER H.A.,-0.08,-0.806
25,3753,13,17,NEW YOR,100,GRANT A.P.,-0.167,-0.899
25,1067,13,18,NEW YOR,100,BRONSON I.H,-0.099,-0.829
25,7599,13,19,NEW YOR,100,PRENTISS JH,-0.347,-0.622
25,7188,13,20,NEW YOR,100,PARKER A.J.,-0.386,-0.899
25,1775,13,21,NEW YOR,100,CLARK J.C.,0.178,0.058
25,3766,13,22,NEW YOR,100,GRAY H.,-0.16,-0.641
25,1169,13,22,NEW YOR,100,BRUYN A.D.,-0.357,-0.11
25,580,13,22,NEW YOR,100,BEERS C.,-0.398,-0.664
25,9234,13,23,NEW YOR,100,TAYLOR W.,-0.301,-0.952
25,689,13,23,NEW YOR,100,BICKNELL B.,-0.371,-0.822
25,6943,13,24,NEW YOR,100,NOBLE W.H.,-0.529,-0.754
25,728,13,25,NEW YOR,100,BIRDSALL S.,-0.348,-0.486
25,8501,13,26,NEW YOR,29,SIBLEY M.H.,0.403,-0.352
25,196,13,27,NEW YOR,100,ANDREWS J.T,-0.31,-0.552
25,1693,13,28,NEW YOR,29,CHILDS T.,0.482,-0.05
25,7257,13,29,NEW YOR,29,PATTERSON W,0.592,-0.255
25,7661,13,29,NEW YOR,29,PUTNAM H.,0.431,-0.207
25,7297,13,30,NEW YOR,29,PECK L.C.,0.526,-0.083
25,6049,13,31,NEW YOR,29,MARVIN R.P.,0.387,-0.215
25,3140,13,32,NEW YOR,29,FILLMORE M.,0.361,-0.157
25,6555,13,33,NEW YOR,29,MITCHELL CF,0.378,0.242
25,8241,47,1,NORTH C,29,SAWYER S.T.,-0.353,0.926
25,1362,47,2,NORTH C,100,BYNUM J.A.,-0.409,0.287
25,8841,47,3,NORTH C,29,STANLY E.,0.06,1.034
25,8439,47,4,NORTH C,29,SHEPARD C.B,-0.358,0.792
25,6284,47,5,NORTH C,100,MC KAY J.I.,-0.435,0.46
25,4217,47,6,NORTH C,100,HAWKINS M.T,-0.588,0.297
25,2454,47,7,NORTH C,29,DEBERRY E.,0.004,0.685
25,6609,47,8,NORTH C,100,MONTGOMERY,-0.423,0.329
25,8447,47,9,NORTH C,29,SHEPPERD AH,-0.048,0.724
25,7822,47,10,NORTH C,29,RENCHER A.,-0.193,0.866
25,2002,47,11,NORTH C,100,CONNOR H.W.,-0.552,0.439
25,3733,47,12,NORTH C,29,GRAHAM J.,-0.138,0.952
25,10170,47,13,NORTH C,29,WILLIAMS L.,0.088,1.024
25,2756,24,1,OHIO,100,DUNCAN A.,-0.377,-0.831
25,9906,24,2,OHIO,100,WEBSTER T.,-0.156,-0.429
25,3667,24,3,OHIO,29,GOODE P.G.,0.293,-0.228
25,2078,24,4,OHIO,29,CORWIN T.,0.239,0.216
25,3978,24,5,OHIO,100,HAMER T.L.,-0.238,-0.436
25,6700,24,6,OHIO,29,MORRIS C.,0.262,-0.165
25,842,24,7,OHIO,29,BOND W.K.,0.308,0.254
25,7899,24,8,OHIO,29,RIDGWAY J.,0.385,-0.186
25,1643,24,9,OHIO,100,CHANEY J.,-0.258,-0.352
25,6062,24,10,OHIO,29,MASON S.,0.286,0.075
25,83,24,11,OHIO,29,ALEXANDER,0.331,0.013
25,4084,24,12,OHIO,29,HARPER A.,0.356,0.221
25,5538,24,13,OHIO,100,LEADBETTER,-0.33,-0.707
25,4764,24,14,OHIO,100,HUNTER W.H.,-0.236,-0.72
25,118,24,15,OHIO,29,ALLEN J.W.,0.239,-0.115
25,10078,24,16,OHIO,29,WHITTLESEY,0.24,-0.133
25,3567,24,16,OHIO,29,GIDDINGS JR,0.569,-0.453
25,5773,24,17,OHIO,29,LOOMIS A.W.,0.217,-0.081
25,1902,24,17,OHIO,29,COFFIN C.D.,0.317,0.062
25,8442,24,18,OHIO,100,SHEPLER M.,-0.404,-0.605
25,5238,24,19,OHIO,100,KILGORE D.,-0.056,-0.618
25,9111,24,19,OHIO,100,SWEARINGEN,-0.293,-0.548
25,7275,14,1,PENNSYL,100,PAYNTER L.,-0.256,-0.739
25,8365,14,2,PENNSYL,29,SERGEANT J.,0.423,0.136
25,9407,14,2,PENNSYL,29,TOLAND G.W.,0.437,-0.092
25,6847,14,3,PENNSYL,29,NAYLOR C.,0.41,-0.12
25,7562,14,4,PENNSYL,26,POTTS D.,0.534,-0.385
25,2340,14,4,PENNSYL,26,DARLINGTON,0.458,-0.277
25,2370,14,4,PENNSYL,26,DAVIES E.,0.474,-0.459
25,3383,14,5,PENNSYL,100,FRY J.,-0.264,-0.295
25,6711,14,6,PENNSYL,29,MORRIS M.,0.251,-0.069
25,9709,14,7,PENNSYL,100,WAGENER D.D,-0.283,-0.269
25,4682,14,8,PENNSYL,100,HUBLEY E.B.,-0.222,-0.536
25,6783,14,9,PENNSYL,100,MUHLENBERG,-0.194,-0.793
25,5128,14,9,PENNSYL,100,KEIM G.M.,-0.328,-0.444
25,7819,14,10,PENNSYL,100,REILY L.,-0.408,-0.25
25,5745,14,11,PENNSYL,100,LOGAN H.,-0.3,-0.489
25,8427,14,12,PENNSYL,100,SHEFFER D.,-0.184,-0.643
25,6162,14,13,PENNSYL,100,MC CLURE CM,-0.303,-0.471
25,7560,14,14,PENNSYL,100,POTTER W.W.,-0.179,-0.984
25,7375,14,15,PENNSYL,100,PETRIKIN D.,-0.467,-0.059
25,4011,14,16,PENNSYL,100,HAMMOND R.H,-0.264,-0.581
25,6714,14,17,PENNSYL,100,MORRIS S.W.,-0.357,-0.294
25,7035,14,18,PENNSYL,26,OGLE C.,0.496,-0.438
25,5323,14,19,PENNSYL,100,KLINGENSMIT,-0.356,-0.378
25,1182,14,20,PENNSYL,100,BUCHANAN A.,-0.163,-0.202
25,6295,14,21,PENNSYL,26,MC KENNAN T,0.404,-0.089
25,695,14,22,PENNSYL,26,BIDDLE R.,0.206,-0.019
25,556,14,23,PENNSYL,100,BEATTY W.,-0.264,-0.775
25,4343,14,24,PENNSYL,26,HENRY T.,0.354,-0.35
25,7491,14,25,PENNSYL,100,PLUMER A.,-0.259,-0.768
25,9384,5,98,RHODE I,29,TILLINGHAST,0.443,-0.291
25,2150,5,98,RHODE I,29,CRANSTON RB,0.455,0.033
25,5588,48,1,SOUTH C,100,LEGARE H.S.,-0.189,0.378
25,7841,48,2,SOUTH C,44,RHETT R.B.,-0.456,0.579
25,1456,48,3,SOUTH C,44,CAMPBELL J.,-0.269,0.518
25,2946,48,4,SOUTH C,44,ELMORE F.H.,-0.384,0.923
25,7426,48,5,SOUTH C,44,PICKENS F.W,-0.446,0.856
25,9342,48,6,SOUTH C,29,THOMPSON W.,-0.094,0.996
25,1856,48,7,SOUTH C,44,CLOWNEY W.K,-0.291,0.957
25,7879,48,8,SOUTH C,100,RICHARDSON,-0.427,0.489
25,3821,48,9,SOUTH C,44,GRIFFIN J.K,-0.415,0.862
25,1553,54,1,TENNESS,29,CARTER W.B.,-0.039,0.798
25,6147,54,2,TENNESS,100,MC CLELLAN,-0.518,0.075
25,10168,54,3,TENNESS,29,WILLIAMS JL,0.049,0.356
25,8986,54,4,TENNESS,29,STONE W.,-0.084,0.912
25,9524,54,5,TENNESS,100,TURNEY H.L.,-0.657,0.303
25,1468,54,6,TENNESS,29,CAMPBELL WB,-0.132,0.961
25,606,54,7,TENNESS,29,BELL J.,0.086,0.747
25,6091,54,8,TENNESS,29,MAURY A.P.,-0.035,0.742
25,8468,54,10,TENNESS,29,SHIELDS E.J,-0.18,0.709
25,1681,54,11,TENNESS,29,CHEATHAM R.,0.025,0.689
25,2188,54,12,TENNESS,29,CROCKETT JW,-0.007,0.619
25,10138,54,13,TENNESS,29,WILLIAMS CH,-0.03,1.004
25,3939,6,1,VERMONT,29,HALL H.,0.385,-0.223
25,8566,6,2,VERMONT,29,SLADE W.,0.359,-0.242
25,3027,6,3,VERMONT,29,EVERETT H.,0.367,-0.095
25,106,6,4,VERMONT,29,ALLEN H.,0.47,-0.248
25,3217,6,5,VERMONT,100,FLETCHER I.,-0.078,-0.876
25,5938,40,1,VIRGINI,29,MALLORY F.,-0.262,0.593
25,7928,40,2,VIRGINI,100,RIVES F.E.,-0.502,0.166
25,5049,40,3,VIRGINI,100,JONES J.W.,-0.523,0.425
25,2733,40,4,VIRGINI,100,DROMGOOLE G,-0.52,0.299
25,879,40,5,VIRGINI,100,BOULDIN J.W,-0.237,0.214
25,1937,40,6,VIRGINI,100,COLES W.,-0.596,0.33
25,9051,40,7,VIRGINI,100,STUART A.,-0.159,0.042
25,10286,40,8,VIRGINI,29,WISE H.A.,-0.123,0.699
25,4759,40,9,VIRGINI,29,HUNTER R.MT,-0.438,0.899
25,9167,40,10,VIRGINI,29,TALIAFERRO,0.027,0.799
25,7963,40,11,VIRGINI,29,ROBERTSON J,-0.202,0.979
25,3477,40,12,VIRGINI,100,GARLAND J.,-0.203,0.446
25,7265,40,13,VIRGINI,100,PATTON J.M.,-0.315,0.617
25,408,40,13,VIRGINI,100,BANKS L.,-0.418,0.265
25,6415,40,14,VIRGINI,29,MERCER C.F.,0.32,0.307
25,6053,40,15,VIRGINI,100,MASON J.M.,-0.266,0.421
25,7331,40,16,VIRGINI,100,PENNYBACKER,-0.431,0.185
25,2135,40,17,VIRGINI,100,CRAIG R.,-0.3,-0.228
25,4568,40,18,VIRGINI,100,HOPKINS G.W,-0.299,0.459
25,586,40,19,VIRGINI,100,BEIRNE A.,-0.404,0.046
25,4974,40,20,VIRGINI,100,JOHNSON J.,-0.412,-0.179
25,6687,40,21,VIRGINI,100,MORGAN W.S.,-0.296,-0.084
26,1658,41,1,ALABAMA,100,CHAPMAN  R.,-0.51,0.493
26,4664,41,2,ALABAMA,100,HUBBARD  D.,-0.817,0.168
26,2124,41,3,ALABAMA,29,CRABB  G.W.,-0.206,0.979
26,5635,41,4,ALABAMA,100,LEWIS  D.H.,-0.537,0.74
26,2485,41,5,ALABAMA,29,DELLET  J.,-0.064,0.993
26,2197,42,1,ARKANSA,100,CROSS  E.,-0.26,0.145
26,9491,1,1,CONNECT,29,TRUMBULL  J,0.377,-0.004
26,8998,1,2,CONNECT,29,STORRS  W.L,0.49,-0.077
26,811,1,2,CONNECT,29,BOARDMAN WW,0.36,0.123
26,10185,1,3,CONNECT,29,WILLIAMS  T,0.409,0.029
26,7095,1,4,CONNECT,29,OSBORNE  TB,0.36,-0.197
26,8691,1,5,CONNECT,29,SMITH  T.,0.384,0.075
26,1054,1,6,CONNECT,29,BROCKWAY JH,0.498,-0.168
26,7991,11,1,DELAWAR,100,ROBINSON  T,-0.215,-0.459
26,2431,44,98,GEORGIA,29,DAWSON  W.C,-0.113,0.994
26,91,44,98,GEORGIA,29,ALFORD  J.C,-0.172,0.985
26,738,44,98,GEORGIA,29,BLACK  E.J.,-0.439,0.796
26,2053,44,98,GEORGIA,29,COOPER  M.A,-0.445,0.895
26,3893,44,98,GEORGIA,29,HABERSHAM R,-0.098,0.815
26,9845,44,98,GEORGIA,29,WARREN  L.,-0.04,0.947
26,6934,44,98,GEORGIA,29,NISBET  E.A,-0.11,0.939
26,5273,44,98,GEORGIA,29,KING  T.B.,0.03,0.833
26,1954,44,98,GEORGIA,29,COLQUITT  W,-0.44,0.897
26,4542,44,98,GEORGIA,29,HOLT  H.,-0.102,0.995
26,7832,21,1,ILLINOI,100,REYNOLDS  J,-0.311,-0.286
26,1579,21,2,ILLINOI,100,CASEY  Z.,-0.066,0.021
26,9054,21,3,ILLINOI,29,STUART  J.T,0.028,0.595
26,7633,22,1,INDIANA,29,PROFFIT  GH,-0.06,0.402
26,2399,22,2,INDIANA,100,DAVIS  J.W.,-0.266,-0.153
26,1529,22,3,INDIANA,100,CARR  J.,-0.272,-0.347
26,8687,22,4,INDIANA,100,SMITH  T.,-0.323,-0.426
26,7740,22,5,INDIANA,29,RARIDEN  J.,0.294,-0.23
26,10083,22,6,INDIANA,100,WICK  W.W.,-0.308,-0.45
26,4631,22,7,INDIANA,100,HOWARD  T.A,-0.098,-0.625
26,5442,22,7,INDIANA,29,LANE  H.S.,0.149,0.591
26,931,51,1,KENTUCK,100,BOYD  L.,-0.457,0.143
26,9478,51,2,KENTUCK,29,TRIPLETT  P,0.076,0.748
26,9558,51,3,KENTUCK,29,UNDERWOOD J,0.067,0.427
26,10178,51,4,KENTUCK,29,WILLIAMS  S,-0.11,0.481
26,181,51,5,KENTUCK,29,ANDERSON SH,0.092,0.389
26,9330,51,5,KENTUCK,29,THOMPSON  J,0.049,0.837
26,3787,51,6,KENTUCK,29,GREEN  W.,0.083,0.884
26,7525,51,7,KENTUCK,29,POPE  J.,-0.007,0.512
26,3761,51,8,KENTUCK,29,GRAVES  W.J,0.133,0.931
26,10033,51,9,KENTUCK,29,WHITE  J.,0.154,0.517
26,4208,51,10,KENTUCK,29,HAWES  R.,-0.06,0.994
26,197,51,11,KENTUCK,29,ANDREWS  L.,0.072,0.762
26,2380,51,12,KENTUCK,29,DAVIS  G.,0.125,0.832
26,1357,51,13,KENTUCK,100,BUTLER  W.O,-0.278,0.031
26,10018,45,1,LOUISIA,29,WHITE  E.D.,0.196,0.422
26,1700,45,2,LOUISIA,29,CHINN  T.W.,0.124,0.183
26,3479,45,3,LOUISIA,29,GARLAND  R.,0.155,0.303
26,6637,45,3,LOUISIA,29,MOORE  J.,0.052,0.863
26,1841,2,1,MAINE,100,CLIFFORD  N,-0.377,-0.392
26,8599,2,2,MAINE,100,SMITH  A.,-0.191,-0.657
26,7711,2,3,MAINE,29,RANDALL  B.,0.473,-0.065
26,3007,2,4,MAINE,29,EVANS  G.,0.688,-0.633
26,7213,2,5,MAINE,100,PARRIS  V.D,-0.374,-0.577
26,168,2,6,MAINE,100,ANDERSON HJ,-0.297,-0.849
26,5811,2,7,MAINE,100,LOWELL  J.A,-0.211,-0.775
26,2350,2,8,MAINE,100,DAVEE  T.,-0.067,-0.998
26,2502,52,1,MARYLAN,29,DENNIS  J.,0.202,0.867
26,9307,52,2,MARYLAN,100,THOMAS  P.F,-0.325,-0.299
26,10377,52,3,MARYLAN,100,WORTHINGTON,-0.273,-0.406
26,1539,52,4,MARYLAN,100,CARROLL  J.,-0.178,-0.257
26,4432,52,4,MARYLAN,100,HILLEN  S.,-0.285,-0.359
26,4996,52,5,MARYLAN,29,JOHNSON  WC,0.039,0.545
26,9292,52,6,MARYLAN,100,THOMAS  F.,-0.044,-0.404
26,4910,52,7,MARYLAN,29,JENIFER  D.,0.162,0.385
26,5507,3,1,MASSACH,29,LAWRENCE  A,0.503,-0.578
26,10284,3,1,MASSACH,29,WINTHROD  R,0.528,-0.727
26,8184,3,2,MASSACH,29,SALTONSTALL,0.618,-0.268
26,2277,3,3,MASSACH,29,CUSHING  C.,0.253,-0.46
26,7209,3,4,MASSACH,100,PARMENTER W,-0.06,-0.829
26,5669,3,5,MASSACH,29,LINCOLN  L.,0.463,-0.36
26,370,3,6,MASSACH,29,BAKER  O.,0.444,-0.359
26,1033,3,7,MASSACH,29,BRIGGS  G.N,0.312,-0.386
26,1420,3,8,MASSACH,29,CALHOUN W.B,0.383,-0.246
26,4182,3,9,MASSACH,29,HASTINGS  W,0.513,-0.331
26,10148,3,10,MASSACH,100,WILLIAMS  H,-0.194,-0.981
26,7789,3,11,MASSACH,29,REED  J.,0.503,-0.047
26,34,3,12,MASSACH,29,ADAMS  J.Q.,0.529,-0.849
26,2152,23,1,MICHIGA,100,CRARY  I.E.,-0.258,-0.511
26,9325,46,98,MISSISS,100,THOMPSON  J,-0.417,0.208
26,1095,46,98,MISSISS,100,BROWN  A.G.,-0.413,0.299
26,6491,34,98,MISSOUR,100,MILLER  J.,-0.435,-0.397
26,4888,34,98,MISSOUR,100,JAMESON  J.,-0.415,-0.18
26,1262,4,98,NEW HAM,100,BURKE  E.,-0.526,-0.535
26,10156,4,98,NEW HAM,100,WILLIAMS  J,-0.413,-0.499
26,278,4,98,NEW HAM,100,ATHERTON CG,-0.539,-0.351
26,2824,4,98,NEW HAM,100,EASTMAN  IA,-0.549,-0.459
26,8422,4,98,NEW HAM,100,SHAW  T.,-0.545,-0.471
26,8154,12,98,NEW JER,100,RYALL  D.B.,-0.334,-0.336
26,2562,12,98,NEW JER,100,DICKERSON P,-0.198,-0.571
26,2060,12,98,NEW JER,100,COOPER  W.R,-0.344,-0.484
26,7724,12,98,NEW JER,29,RANDOLPH  J,0.342,0.053
26,5242,12,98,NEW JER,100,KILLE  J.,-0.324,-0.847
26,9692,12,98,NEW JER,100,VROOM  P.D.,-0.316,-0.63
26,4864,13,1,NEW YOR,100,JACKSON  TB,-0.279,-0.658
26,2475,13,2,NEW YOR,100,DE LA MONTA,-0.254,-0.504
26,6595,13,3,NEW YOR,29,MONROE  J.,0.305,-0.017
26,4491,13,3,NEW YOR,29,HOFFMAN J.O,0.37,-0.117
26,3838,13,3,NEW YOR,29,GRINNELL  M,0.434,0.068
26,2270,13,3,NEW YOR,29,CURTIS  E.,0.38,0.126
26,5160,13,4,NEW YOR,100,KEMBLE  G.,-0.202,-0.371
26,5000,13,5,NEW YOR,29,JOHNSTON  C,0.392,-0.324
26,5053,13,6,NEW YOR,100,JONES  N.,-0.35,-0.367
26,7170,13,7,NEW YOR,29,PALEN  R.,0.432,0.18
26,9605,13,8,NEW YOR,100,VANDERPOEL,-0.245,-0.729
26,2954,13,8,NEW YOR,100,ELY  J.,-0.193,-0.952
26,4743,13,9,NEW YOR,29,HUNT  H.P.,0.375,-0.177
26,443,13,10,NEW YOR,29,BARNARD D.D,0.46,-0.144
26,1096,13,11,NEW YOR,29,BROWN  A.,0.514,-0.361
26,2644,13,11,NEW YOR,29,DOE  N.B.,0.379,0.382
26,8127,13,12,NEW YOR,29,RUSSELL D.A,0.545,-0.236
26,4029,13,13,NEW YOR,100,HAND  A.C.,-0.219,-0.976
26,3148,13,14,NEW YOR,100,FINE  J.,-0.316,-0.64
26,9712,13,15,NEW YOR,29,WAGNER  P.J,0.311,-0.25
26,2645,13,16,NEW YOR,100,DOIG  A.W.,-0.342,-0.94
26,3236,13,17,NEW YOR,100,FLOYD  J.G.,-0.29,-0.957
26,1019,13,17,NEW YOR,100,BREWSTER DP,-0.202,-0.908
26,1710,13,18,NEW YOR,29,CHITTENDEN,0.397,-0.103
26,7599,13,19,NEW YOR,100,PRENTISS  J,-0.347,-0.622
26,120,13,20,NEW YOR,100,ALLEN  J.,-0.199,-0.709
26,1775,13,21,NEW YOR,29,CLARK  J.C.,0.178,0.058
26,2312,13,22,NEW YOR,100,DANA  A.,-0.154,-0.959
26,5614,13,22,NEW YOR,100,LEONARD  SB,-0.228,-0.735
26,8025,13,23,NEW YOR,100,ROGERS  E.,-0.098,-0.995
26,2818,13,23,NEW YOR,100,EARLL  N.H.,-0.315,-0.576
26,6673,13,24,NEW YOR,29,MORGAN  C.,0.368,0.116
26,9039,13,25,NEW YOR,100,STRONG  T.R,-0.424,-0.646
26,3750,13,26,NEW YOR,29,GRANGER  F.,0.455,-0.206
26,5939,13,27,NEW YOR,100,MALLORY  M.,-0.086,-0.816
26,5162,13,28,NEW YOR,29,KEMPSHALL T,0.374,0.079
26,3505,13,29,NEW YOR,29,GATES  S.M.,0.447,-0.385
26,7297,13,30,NEW YOR,29,PECK  L.C.,0.526,-0.083
26,6049,13,31,NEW YOR,29,MARVIN  R.P,0.387,-0.215
26,3140,13,32,NEW YOR,29,FILLMORE  M,0.361,-0.157
26,6555,13,33,NEW YOR,29,MITCHELL  C,0.378,0.242
26,7758,47,1,NORTH C,29,RAYNER  K.,0.007,0.999
26,1362,47,2,NORTH C,100,BYNUM  J.A.,-0.409,0.287
26,8841,47,3,NORTH C,29,STANLY  E.,0.133,0.968
26,8439,47,4,NORTH C,100,SHEPARD C.B,-0.358,0.792
26,6284,47,5,NORTH C,100,MCKAY  J.I.,-0.48,0.407
26,4217,47,6,NORTH C,100,HAWKINS  M.,-0.608,0.329
26,2454,47,7,NORTH C,29,DEBERRY  E.,-0.007,0.752
26,6609,47,8,NORTH C,100,MONTGOMERY,-0.423,0.329
26,4412,47,9,NORTH C,100,HILL  J.,-0.544,0.512
26,3164,47,10,NORTH C,100,FISHER  C.,-0.294,0.327
26,2002,47,11,NORTH C,100,CONNOR  H.W,-0.58,0.504
26,3733,47,12,NORTH C,29,GRAHAM  J.,-0.127,1.029
26,10170,47,13,NORTH C,29,WILLIAMS  L,0.103,1.153
26,2756,24,1,OHIO,100,DUNCAN  A.,-0.377,-0.831
26,9934,24,2,OHIO,100,WELLER  J.B,-0.315,-0.228
26,3667,24,3,OHIO,29,GOODE  P.G.,0.293,-0.228
26,2078,24,4,OHIO,29,CORWIN  T.,0.21,0.205
26,6728,24,4,OHIO,29,MORROW  J.,0.179,0.234
26,2627,24,5,OHIO,100,DOAN  W.,-0.399,-0.441
26,6700,24,6,OHIO,29,MORRIS  C.,0.262,-0.165
26,842,24,7,OHIO,29,BOND  W.K.,0.308,0.254
26,7899,24,8,OHIO,29,RIDGWAY  J.,0.385,-0.186
26,6402,24,9,OHIO,100,MEDILL  W.,-0.428,-0.297
26,6062,24,10,OHIO,29,MASON  S.,0.286,0.075
26,7214,24,11,OHIO,100,PARRISH  I.,-0.287,-0.304
26,9223,24,12,OHIO,100,TAYLOR  J.,-0.345,-0.602
26,5538,24,13,OHIO,100,LEADBETTER,-0.33,-0.707
26,9115,24,14,OHIO,100,SWEENY  G.,-0.33,-0.187
26,118,24,15,OHIO,29,ALLEN  J.W.,0.239,-0.115
26,3567,24,16,OHIO,29,GIDDINGS  J,0.556,-0.536
26,4179,24,17,OHIO,100,HASTINGS  J,-0.259,-0.547
26,8852,24,18,OHIO,100,STARKWEATHE,-0.259,-0.534
26,9111,24,19,OHIO,100,SWEARINGEN,-0.293,-0.548
26,7275,14,1,PENNSYL,100,PAYNTER  L.,-0.256,-0.739
26,8365,14,2,PENNSYL,29,SERGEANT  J,0.4,0.117
26,9407,14,2,PENNSYL,29,TOLAND  G.W,0.437,-0.092
26,6847,14,3,PENNSYL,29,NAYLOR  C.,0.41,-0.12
26,4883,14,4,PENNSYL,26,JAMES  F.,0.524,-0.348
26,2370,14,4,PENNSYL,26,DAVIES  E.,0.474,-0.459
26,2868,14,4,PENNSYL,26,EDWARDS  J.,0.386,-0.215
26,3279,14,5,PENNSYL,100,FORNANCE  J,-0.264,-0.375
26,2395,14,6,PENNSYL,100,DAVIS  J.,-0.302,-0.477
26,9709,14,7,PENNSYL,100,WAGENER D.D,-0.283,-0.269
26,6896,14,8,PENNSYL,100,NEWHARD  P.,-0.29,-0.528
26,5128,14,9,PENNSYL,100,KEIM  G.M.,-0.328,-0.444
26,8525,14,10,PENNSYL,29,SIMONTON  W,0.359,-0.28
26,3543,14,11,PENNSYL,100,GERRY  J.,-0.35,-0.403
26,2048,14,12,PENNSYL,29,COOPER  J.,0.386,0.105
26,7707,14,13,PENNSYL,100,RAMSEY  W.S,-0.391,-0.24
26,6162,14,13,PENNSYL,100,MCCLURE  C.,-0.303,-0.471
26,6200,14,14,PENNSYL,100,MCCULLOCH G,-0.282,-0.689
26,7375,14,15,PENNSYL,100,PETRIKIN  D,-0.467,-0.059
26,4011,14,16,PENNSYL,100,HAMMOND R.H,-0.264,-0.581
26,6714,14,17,PENNSYL,100,MORRIS  S.W,-0.357,-0.294
26,7035,14,18,PENNSYL,26,OGLE  C.,0.496,-0.438
26,5975,14,19,PENNSYL,100,MARCHAND  A,-0.371,-0.661
26,4551,14,20,PENNSYL,100,HOOK  E.,-0.212,-0.258
26,5575,14,21,PENNSYL,100,LEET  I.,-0.104,-0.779
26,695,14,22,PENNSYL,26,BIDDLE  R.,0.206,-0.019
26,944,14,22,PENNSYL,29,BRACKENRIDG,0.396,-0.101
26,556,14,23,PENNSYL,100,BEATTY  W.,-0.264,-0.775
26,4343,14,24,PENNSYL,26,HENRY  T.,0.354,-0.35
26,3429,14,25,PENNSYL,100,GALBRAITH J,-0.166,-0.699
26,9384,5,98,RHODE I,29,TILLINGHAST,0.443,-0.291
26,2150,5,98,RHODE I,29,CRANSTON RB,0.455,0.033
26,4535,48,1,SOUTH C,100,HOLMES  I.E,-0.303,0.345
26,7841,48,2,SOUTH C,100,RHETT  R.B.,-0.479,0.646
26,1456,48,3,SOUTH C,100,CAMPBELL  J,-0.29,0.628
26,1349,48,4,SOUTH C,100,BUTLER  S.H,-0.359,0.581
26,7426,48,5,SOUTH C,100,PICKENS  FW,-0.583,0.743
26,9342,48,6,SOUTH C,29,THOMPSON  W,-0.094,0.996
26,8027,48,7,SOUTH C,100,ROGERS  J.,-0.517,0.596
26,9089,48,8,SOUTH C,100,SUMTER  T.D,-0.433,0.474
26,3821,48,9,SOUTH C,100,GRIFFIN J.K,-0.475,0.789
26,1553,54,1,TENNESS,29,CARTER  W.B,-0.039,0.798
26,6147,54,2,TENNESS,100,MCCLELLAN A,-0.518,0.075
26,10168,54,3,TENNESS,29,WILLIAMS  J,0.049,0.356
26,759,54,4,TENNESS,100,BLACKWELL J,-0.411,-0.051
26,9524,54,5,TENNESS,100,TURNEY  H.L,-0.657,0.303
26,1468,54,6,TENNESS,29,CAMPBELL WB,-0.132,0.961
26,606,54,7,TENNESS,29,BELL  J.,0.168,0.756
26,3530,54,8,TENNESS,29,GENTRY  M.P,-0.014,0.783
26,9879,54,9,TENNESS,100,WATTERSON H,-0.402,0.204
26,1094,54,10,TENNESS,100,BROWN  A.V.,-0.485,0.3
26,4945,54,11,TENNESS,100,JOHNSON  C.,-0.463,0.049
26,2188,54,12,TENNESS,29,CROCKETT  J,-0.007,0.619
26,10138,54,13,TENNESS,29,WILLIAMS  C,-0.045,0.99
26,3939,6,1,VERMONT,29,HALL  H.,0.381,-0.224
26,8566,6,2,VERMONT,29,SLADE  W.,0.328,-0.251
26,3027,6,3,VERMONT,29,EVERETT  H.,0.361,-0.134
26,8648,6,4,VERMONT,100,SMITH  J.,-0.219,-0.976
26,3217,6,5,VERMONT,100,FLETCHER  I,-0.078,-0.876
26,4521,40,1,VIRGINI,100,HOLLEMAN  J,-0.427,0.043
26,5938,40,1,VIRGINI,29,MALLORY  F.,-0.262,0.593
26,7928,40,2,VIRGINI,100,RIVES  F.E.,-0.502,0.166
26,5049,40,3,VIRGINI,100,JONES  J.W.,-0.523,0.425
